configurations,generic format,exact frequency,google pixel format,exact frequencies,phone energy,                    phone power,workload,energy by workload,starting cc_info,ending cc_info
101101-0-0,[1- 0- 1- 1- 0- 1- 0- 0- 0- 0- 0- 0- 0],[576000- 0- 576000- 576000- 0- 576000- 0- 0- 0- 0- 0- 0- 0],[1- 0- 1- 1- 0- 1- 0- 0],[576000- 0- 576000- 576000- 0- 576000- 0- 0],            26.21709253261557,806.6235261281875,1.63432e+11,1.60416e-10,0,0
030300-3-0,[0- 3- 0- 3- 0- 0- 3- 0- 0- 0- 0- 0- 0],[0- 1804800- 0- 1804800- 0- 0- 2208000- 0- 0- 0- 0- 0- 0],[0- 3- 0- 3- 0- 0- 3- 0],[0- 1804800- 0- 1804800- 0- 0- 2208000- 0],            47.396418468531486,1412.2980809354676,5.53063e+11,8.5698e-11,0,0
330333-2-3,[3- 3- 0- 3- 3- 3- 2- 0- 0- 3- 0- 0- 0],[1804800- 1804800- 0- 1804800- 1804800- 1804800- 1478400- 0- 0- 2400000- 0- 0- 0],[3- 3- 0- 3- 3- 3- 2- 3],[1804800- 1804800- 0- 1804800- 1804800- 1804800- 1478400- 2400000],            87.19607015727797,2486.9231957409916,1.29799e+12,6.71778e-11,0,0
100111-1-2,[1- 0- 0- 1- 1- 1- 1- 0- 0- 2- 0- 0- 0],[576000- 0- 0- 576000- 576000- 576000- 652800- 0- 0- 1766400- 0- 0- 0],[1- 0- 0- 1- 1- 1- 1- 2],[576000- 0- 0- 576000- 576000- 576000- 652800- 1766400],            65.36175990721286,1907.6402453163846,8.26707e+11,7.90628e-11,0,0
033030-3-0,[0- 3- 3- 0- 3- 0- 3- 0- 0- 0- 0- 0- 0],[0- 1804800- 1804800- 0- 1804800- 0- 2208000- 0- 0- 0- 0- 0- 0],[0- 3- 3- 0- 3- 0- 3- 0],[0- 1804800- 1804800- 0- 1804800- 0- 2208000- 0],            49.23349758478151,1448.7250829056704,5.97374e+11,8.24165e-11,0,0
001101-3-0,[0- 0- 1- 1- 0- 1- 3- 0- 0- 0- 0- 0- 0],[0- 0- 576000- 576000- 0- 576000- 2208000- 0- 0- 0- 0- 0- 0],[0- 0- 1- 1- 0- 1- 3- 0],[0- 0- 576000- 576000- 0- 576000- 2208000- 0],            50.131704402498926,1484.6622114937884,5.99739e+11,8.35892e-11,0,0
003333-3-3,[0- 0- 3- 3- 3- 3- 3- 0- 0- 3- 0- 0- 0],[0- 0- 1804800- 1804800- 1804800- 1804800- 2208000- 0- 0- 2400000- 0- 0- 0],[0- 0- 3- 3- 3- 3- 3- 3],[0- 0- 1804800- 1804800- 1804800- 1804800- 2208000- 2400000],            85.34158691455114,2444.2452950045235,1.21739e+12,7.01021e-11,0,0
202022-3-0,[2- 0- 2- 0- 2- 2- 3- 0- 0- 0- 0- 0- 0],[1363200- 0- 1363200- 0- 1363200- 1363200- 2208000- 0- 0- 0- 0- 0- 0],[2- 0- 2- 0- 2- 2- 3- 0],[1363200- 0- 1363200- 0- 1363200- 1363200- 2208000- 0],            55.92467118019403,1649.2736062970002,8.15217e+11,6.8601e-11,0,0
003000-3-3,[0- 0- 3- 0- 0- 0- 3- 0- 0- 3- 0- 0- 0],[0- 0- 1804800- 0- 0- 0- 2208000- 0- 0- 2400000- 0- 0- 0],[0- 0- 3- 0- 0- 0- 3- 3],[0- 0- 1804800- 0- 0- 0- 2208000- 2400000],            71.49261933404156,2069.5918236400444,8.78239e+11,8.14045e-11,0,0
000333-2-3,[0- 0- 0- 3- 3- 3- 2- 0- 0- 3- 0- 0- 0],[0- 0- 0- 1804800- 1804800- 1804800- 1478400- 0- 0- 2400000- 0- 0- 0],[0- 0- 0- 3- 3- 3- 2- 3],[0- 0- 0- 1804800- 1804800- 1804800- 1478400- 2400000],            78.13433738304217,2252.7343140619278,1.1062e+12,7.06331e-11,0,0
000020-0-0,[0- 0- 0- 0- 2- 0- 0- 0- 0- 0- 0- 0- 0],[0- 0- 0- 0- 1363200- 0- 0- 0- 0- 0- 0- 0- 0],[0- 0- 0- 0- 2- 0- 0- 0],[0- 0- 0- 0- 1363200- 0- 0- 0],            23.271814457222327,710.2410053630106,3.65027e+10,6.37537e-10,0,0
222020-1-0,[2- 2- 2- 0- 2- 0- 1- 0- 0- 0- 0- 0- 0],[1363200- 1363200- 1363200- 0- 1363200- 0- 652800- 0- 0- 0- 0- 0- 0],[2- 2- 2- 0- 2- 0- 1- 0],[1363200- 1363200- 1363200- 0- 1363200- 0- 652800- 0],            31.721882777468608,950.3735047317178,3.40761e+11,9.30913e-11,0,0
011100-2-3,[0- 1- 1- 1- 0- 0- 2- 0- 0- 3- 0- 0- 0],[0- 576000- 576000- 576000- 0- 0- 1478400- 0- 0- 2400000- 0- 0- 0],[0- 1- 1- 1- 0- 0- 2- 3],[0- 576000- 576000- 576000- 0- 0- 1478400- 2400000],            82.64292151495445,2365.7507477139256,1.06348e+12,7.77099e-11,0,0
333330-1-2,[3- 3- 3- 3- 3- 0- 1- 0- 0- 2- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 1804800- 0- 652800- 0- 0- 1766400- 0- 0- 0],[3- 3- 3- 3- 3- 0- 1- 2],[1804800- 1804800- 1804800- 1804800- 1804800- 0- 652800- 1766400],            64.90106538269521,1895.2119861616397,8.81865e+11,7.35952e-11,0,0
222002-1-2,[2- 2- 2- 0- 0- 2- 1- 0- 0- 2- 0- 0- 0],[1363200- 1363200- 1363200- 0- 0- 1363200- 652800- 0- 0- 1766400- 0- 0- 0],[2- 2- 2- 0- 0- 2- 1- 2],[1363200- 1363200- 1363200- 0- 0- 1363200- 652800- 1766400],            76.4325894344246,2210.849593082953,1.06795e+12,7.15694e-11,0,0
030333-2-2,[0- 3- 0- 3- 3- 3- 2- 0- 0- 2- 0- 0- 0],[0- 1804800- 0- 1804800- 1804800- 1804800- 1478400- 0- 0- 1766400- 0- 0- 0],[0- 3- 0- 3- 3- 3- 2- 2],[0- 1804800- 0- 1804800- 1804800- 1804800- 1478400- 1766400],            77.43016666098337,2241.6782371010254,1.14958e+12,6.73552e-11,0,0
010000-3-2,[0- 1- 0- 0- 0- 0- 3- 0- 0- 2- 0- 0- 0],[0- 576000- 0- 0- 0- 0- 2208000- 0- 0- 1766400- 0- 0- 0],[0- 1- 0- 0- 0- 0- 3- 2],[0- 576000- 0- 0- 0- 0- 2208000- 1766400],            72.53963798699066,2097.9416374191223,9.32881e+11,7.77587e-11,0,0
300300-1-0,[3- 0- 0- 3- 0- 0- 1- 0- 0- 0- 0- 0- 0],[1804800- 0- 0- 1804800- 0- 0- 652800- 0- 0- 0- 0- 0- 0],[3- 0- 0- 3- 0- 0- 1- 0],[1804800- 0- 0- 1804800- 0- 0- 652800- 0],            29.659992682257588,896.3806991609546,2.51413e+11,1.17973e-10,0,0
001100-0-0,[0- 0- 1- 1- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 0- 576000- 576000- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 0- 1- 1- 0- 0- 0- 0],[0- 0- 576000- 576000- 0- 0- 0- 0],            23.657962241570964,721.5105500126351,7.77052e+10,3.04458e-10,0,0
020222-3-0,[0- 2- 0- 2- 2- 2- 3- 0- 0- 0- 0- 0- 0],[0- 1363200- 0- 1363200- 1363200- 1363200- 2208000- 0- 0- 0- 0- 0- 0],[0- 2- 0- 2- 2- 2- 3- 0],[0- 1363200- 0- 1363200- 1363200- 1363200- 2208000- 0],            63.503699854423054,1852.1111874329686,8.94807e+11,7.09692e-11,0,0
110000-2-0,[1- 1- 0- 0- 0- 0- 2- 0- 0- 0- 0- 0- 0],[576000- 576000- 0- 0- 0- 0- 1478400- 0- 0- 0- 0- 0- 0],[1- 1- 0- 0- 0- 0- 2- 0],[576000- 576000- 0- 0- 0- 0- 1478400- 0],            42.151077227704505,1245.978738320958,4.78628e+11,8.80665e-11,0,0
100100-2-1,[1- 0- 0- 1- 0- 0- 2- 0- 0- 1- 0- 0- 0],[576000- 0- 0- 576000- 0- 0- 1478400- 0- 0- 806400- 0- 0- 0],[1- 0- 0- 1- 0- 0- 2- 1],[576000- 0- 0- 576000- 0- 0- 1478400- 806400],            54.9760816945145,1612.2700592813121,7.04739e+11,7.80091e-11,0,0
011011-2-2,[0- 1- 1- 0- 1- 1- 2- 0- 0- 2- 0- 0- 0],[0- 576000- 576000- 0- 576000- 576000- 1478400- 0- 0- 1766400- 0- 0- 0],[0- 1- 1- 0- 1- 1- 2- 2],[0- 576000- 576000- 0- 576000- 576000- 1478400- 1766400],            74.73239429974956,2169.8620676482647,1.07156e+12,6.97417e-11,0,0
200020-1-0,[2- 0- 0- 0- 2- 0- 1- 0- 0- 0- 0- 0- 0],[1363200- 0- 0- 0- 1363200- 0- 652800- 0- 0- 0- 0- 0- 0],[2- 0- 0- 0- 2- 0- 1- 0],[1363200- 0- 0- 0- 1363200- 0- 652800- 0],            28.854441560215296,868.6571004181046,2.51645e+11,1.14663e-10,0,0
303330-1-1,[3- 0- 3- 3- 3- 0- 1- 0- 0- 1- 0- 0- 0],[1804800- 0- 1804800- 1804800- 1804800- 0- 652800- 0- 0- 806400- 0- 0- 0],[3- 0- 3- 3- 3- 0- 1- 1],[1804800- 0- 1804800- 1804800- 1804800- 0- 652800- 806400],            40.077884631026805,1184.44911174046,5.56705e+11,7.19912e-11,0,0
110111-0-0,[1- 1- 0- 1- 1- 1- 0- 0- 0- 0- 0- 0- 0],[576000- 576000- 0- 576000- 576000- 576000- 0- 0- 0- 0- 0- 0- 0],[1- 1- 0- 1- 1- 1- 0- 0],[576000- 576000- 0- 576000- 576000- 576000- 0- 0],            27.536240775049926,845.0718076978042,2.07456e+11,1.32733e-10,0,0
002022-2-1,[0- 0- 2- 0- 2- 2- 2- 0- 0- 1- 0- 0- 0],[0- 0- 1363200- 0- 1363200- 1363200- 1478400- 0- 0- 806400- 0- 0- 0],[0- 0- 2- 0- 2- 2- 2- 1],[0- 0- 1363200- 0- 1363200- 1363200- 1478400- 806400],            63.03819652563211,1838.8961016989895,9.22819e+11,6.83105e-11,0,0
003330-1-3,[0- 0- 3- 3- 3- 0- 1- 0- 0- 3- 0- 0- 0],[0- 0- 1804800- 1804800- 1804800- 0- 652800- 0- 0- 2400000- 0- 0- 0],[0- 0- 3- 3- 3- 0- 1- 3],[0- 0- 1804800- 1804800- 1804800- 0- 652800- 2400000],            75.53040676188047,2166.6500834766466,8.56638e+11,8.81707e-11,0,0
110001-1-2,[1- 1- 0- 0- 0- 1- 1- 0- 0- 2- 0- 0- 0],[576000- 576000- 0- 0- 0- 576000- 652800- 0- 0- 1766400- 0- 0- 0],[1- 1- 0- 0- 0- 1- 1- 2],[576000- 576000- 0- 0- 0- 576000- 652800- 1766400],            62.61500040774629,1826.734127829031,7.92529e+11,7.90066e-11,0,0
100010-1-0,[1- 0- 0- 0- 1- 0- 1- 0- 0- 0- 0- 0- 0],[576000- 0- 0- 0- 576000- 0- 652800- 0- 0- 0- 0- 0- 0],[1- 0- 0- 0- 1- 0- 1- 0],[576000- 0- 0- 0- 576000- 0- 652800- 0],            29.649894317218024,883.1560441162055,2.51048e+11,1.18104e-10,0,0
220220-3-1,[2- 2- 0- 2- 2- 0- 3- 0- 0- 1- 0- 0- 0],[1363200- 1363200- 0- 1363200- 1363200- 0- 2208000- 0- 0- 806400- 0- 0- 0],[2- 2- 0- 2- 2- 0- 3- 1],[1363200- 1363200- 0- 1363200- 1363200- 0- 2208000- 806400],            68.45824901392889,1999.9175460042254,8.86763e+11,7.72002e-11,0,0
010111-0-0,[0- 1- 0- 1- 1- 1- 0- 0- 0- 0- 0- 0- 0],[0- 576000- 0- 576000- 576000- 576000- 0- 0- 0- 0- 0- 0- 0],[0- 1- 0- 1- 1- 1- 0- 0],[0- 576000- 0- 576000- 576000- 576000- 0- 0],            26.08548752567013,789.3869250792326,1.63223e+11,1.59815e-10,0,0
300000-2-2,[3- 0- 0- 0- 0- 0- 2- 0- 0- 2- 0- 0- 0],[1804800- 0- 0- 0- 0- 0- 1478400- 0- 0- 1766400- 0- 0- 0],[3- 0- 0- 0- 0- 0- 2- 2],[1804800- 0- 0- 0- 0- 0- 1478400- 1766400],            70.39204293589904,2036.7197655394539,9.25262e+11,7.6078e-11,0,0
010100-1-0,[0- 1- 0- 1- 0- 0- 1- 0- 0- 0- 0- 0- 0],[0- 576000- 0- 576000- 0- 0- 652800- 0- 0- 0- 0- 0- 0],[0- 1- 0- 1- 0- 0- 1- 0],[0- 576000- 0- 576000- 0- 0- 652800- 0],            29.1448725037754,882.0640164944253,2.50933e+11,1.16146e-10,0,0
033003-2-0,[0- 3- 3- 0- 0- 3- 2- 0- 0- 0- 0- 0- 0],[0- 1804800- 1804800- 0- 0- 1804800- 1478400- 0- 0- 0- 0- 0- 0],[0- 3- 3- 0- 0- 3- 2- 0],[0- 1804800- 1804800- 0- 0- 1804800- 1478400- 0],            61.75656078333707,1811.5734882357972,7.98681e+11,7.73232e-11,0,0
022000-2-0,[0- 2- 2- 0- 0- 0- 2- 0- 0- 0- 0- 0- 0],[0- 1363200- 1363200- 0- 0- 0- 1478400- 0- 0- 0- 0- 0- 0],[0- 2- 2- 0- 0- 0- 2- 0],[0- 1363200- 1363200- 0- 0- 0- 1478400- 0],            41.488651501874486,1237.0863595619567,4.78244e+11,8.67521e-11,0,0
300003-3-3,[3- 0- 0- 0- 0- 3- 3- 0- 0- 3- 0- 0- 0],[1804800- 0- 0- 0- 0- 1804800- 2208000- 0- 0- 2400000- 0- 0- 0],[3- 0- 0- 0- 0- 3- 3- 3],[1804800- 0- 0- 0- 0- 1804800- 2208000- 2400000],            88.86270165652928,2534.666515714176,1.13721e+12,7.8141e-11,0,0
000222-2-2,[0- 0- 0- 2- 2- 2- 2- 0- 0- 2- 0- 0- 0],[0- 0- 0- 1363200- 1363200- 1363200- 1478400- 0- 0- 1766400- 0- 0- 0],[0- 0- 0- 2- 2- 2- 2- 2],[0- 0- 0- 1363200- 1363200- 1363200- 1478400- 1766400],            82.81499880951421,2368.736082828197,1.19499e+12,6.93018e-11,0,0
022202-3-1,[0- 2- 2- 2- 0- 2- 3- 0- 0- 1- 0- 0- 0],[0- 1363200- 1363200- 1363200- 0- 1363200- 2208000- 0- 0- 806400- 0- 0- 0],[0- 2- 2- 2- 0- 2- 3- 1],[0- 1363200- 1363200- 1363200- 0- 1363200- 2208000- 806400],            72.83305131515111,2113.644124959101,1.05425e+12,6.90852e-11,0,0
022200-2-0,[0- 2- 2- 2- 0- 0- 2- 0- 0- 0- 0- 0- 0],[0- 1363200- 1363200- 1363200- 0- 0- 1478400- 0- 0- 0- 0- 0- 0],[0- 2- 2- 2- 0- 0- 2- 0],[0- 1363200- 1363200- 1363200- 0- 0- 1478400- 0],            42.174782341496964,1267.016001915408,5.28208e+11,7.9845e-11,0,0
010000-2-1,[0- 1- 0- 0- 0- 0- 2- 0- 0- 1- 0- 0- 0],[0- 576000- 0- 0- 0- 0- 1478400- 0- 0- 806400- 0- 0- 0],[0- 1- 0- 0- 0- 0- 2- 1],[0- 576000- 0- 0- 0- 0- 1478400- 806400],            52.60822658489953,1546.1601189635542,6.56504e+11,8.01339e-11,0,0
001110-2-1,[0- 0- 1- 1- 1- 0- 2- 0- 0- 1- 0- 0- 0],[0- 0- 576000- 576000- 576000- 0- 1478400- 0- 0- 806400- 0- 0- 0],[0- 0- 1- 1- 1- 0- 2- 1],[0- 0- 576000- 576000- 576000- 0- 1478400- 806400],            54.82947618628158,1616.4013585528442,7.42786e+11,7.3816e-11,0,0
033030-3-3,[0- 3- 3- 0- 3- 0- 3- 0- 0- 3- 0- 0- 0],[0- 1804800- 1804800- 0- 1804800- 0- 2208000- 0- 0- 2400000- 0- 0- 0],[0- 3- 3- 0- 3- 0- 3- 3],[0- 1804800- 1804800- 0- 1804800- 0- 2208000- 2400000],            76.02625566802186,2191.0755545366815,9.07528e+11,8.37729e-11,0,0
110100-2-2,[1- 1- 0- 1- 0- 0- 2- 0- 0- 2- 0- 0- 0],[576000- 576000- 0- 576000- 0- 0- 1478400- 0- 0- 1766400- 0- 0- 0],[1- 1- 0- 1- 0- 0- 2- 2],[576000- 576000- 0- 576000- 0- 0- 1478400- 1766400],            73.46366427282355,2121.0601685549877,1.02735e+12,7.15079e-11,0,0
333003-2-3,[3- 3- 3- 0- 0- 3- 2- 0- 0- 3- 0- 0- 0],[1804800- 1804800- 1804800- 0- 0- 1804800- 1478400- 0- 0- 2400000- 0- 0- 0],[3- 3- 3- 0- 0- 3- 2- 3],[1804800- 1804800- 1804800- 0- 0- 1804800- 1478400- 2400000],            90.43710623240364,2585.490448280976,1.31712e+12,6.86628e-11,0,0
333030-2-3,[3- 3- 3- 0- 3- 0- 2- 0- 0- 3- 0- 0- 0],[1804800- 1804800- 1804800- 0- 1804800- 0- 1478400- 0- 0- 2400000- 0- 0- 0],[3- 3- 3- 0- 3- 0- 2- 3],[1804800- 1804800- 1804800- 0- 1804800- 0- 1478400- 2400000],            78.42035817300528,2254.242653828082,1.0766e+12,7.28408e-11,0,0
010011-1-0,[0- 1- 0- 0- 1- 1- 1- 0- 0- 0- 0- 0- 0],[0- 576000- 0- 0- 576000- 576000- 652800- 0- 0- 0- 0- 0- 0],[0- 1- 0- 0- 1- 1- 1- 0],[0- 576000- 0- 0- 576000- 576000- 652800- 0],            31.27446828861957,949.1834424459626,2.94678e+11,1.06131e-10,0,0
200000-1-2,[2- 0- 0- 0- 0- 0- 1- 0- 0- 2- 0- 0- 0],[1363200- 0- 0- 0- 0- 0- 652800- 0- 0- 1766400- 0- 0- 0],[2- 0- 0- 0- 0- 0- 1- 2],[1363200- 0- 0- 0- 0- 0- 652800- 1766400],            59.21002058329076,1733.147596905399,6.95332e+11,8.51536e-11,0,0
003000-1-2,[0- 0- 3- 0- 0- 0- 1- 0- 0- 2- 0- 0- 0],[0- 0- 1804800- 0- 0- 0- 652800- 0- 0- 1766400- 0- 0- 0],[0- 0- 3- 0- 0- 0- 1- 2],[0- 0- 1804800- 0- 0- 0- 652800- 1766400],            59.40661316486577,1742.2709655896451,6.97039e+11,8.52271e-11,0,0
033000-1-1,[0- 3- 3- 0- 0- 0- 1- 0- 0- 1- 0- 0- 0],[0- 1804800- 1804800- 0- 0- 0- 652800- 0- 0- 806400- 0- 0- 0],[0- 3- 3- 0- 0- 0- 1- 1],[0- 1804800- 1804800- 0- 0- 0- 652800- 806400],            36.77983717149928,1108.9900512556187,4.52665e+11,8.12518e-11,0,0
220002-0-0,[2- 2- 0- 0- 0- 2- 0- 0- 0- 0- 0- 0- 0],[1363200- 1363200- 0- 0- 0- 1363200- 0- 0- 0- 0- 0- 0- 0],[2- 2- 0- 0- 0- 2- 0- 0],[1363200- 1363200- 0- 0- 0- 1363200- 0- 0],            32.30311403168223,969.6681941585814,2.88115e+11,1.12119e-10,0,0
002002-1-0,[0- 0- 2- 0- 0- 2- 1- 0- 0- 0- 0- 0- 0],[0- 0- 1363200- 0- 0- 1363200- 652800- 0- 0- 0- 0- 0- 0],[0- 0- 2- 0- 0- 2- 1- 0],[0- 0- 1363200- 0- 0- 1363200- 652800- 0],            33.42552978625363,1007.4793202946993,3.65016e+11,9.15728e-11,0,0
100101-1-0,[1- 0- 0- 1- 0- 1- 1- 0- 0- 0- 0- 0- 0],[576000- 0- 0- 576000- 0- 576000- 652800- 0- 0- 0- 0- 0- 0],[1- 0- 0- 1- 0- 1- 1- 0],[576000- 0- 0- 576000- 0- 576000- 652800- 0],            30.72781519894828,913.3422806670512,2.9692e+11,1.03489e-10,0,0
111001-1-0,[1- 1- 1- 0- 0- 1- 1- 0- 0- 0- 0- 0- 0],[576000- 576000- 576000- 0- 0- 576000- 652800- 0- 0- 0- 0- 0- 0],[1- 1- 1- 0- 0- 1- 1- 0],[576000- 576000- 576000- 0- 0- 576000- 652800- 0],            31.78714877872434,950.7980319792453,3.40789e+11,9.32752e-11,0,0
011111-1-0,[0- 1- 1- 1- 1- 1- 1- 0- 0- 0- 0- 0- 0],[0- 576000- 576000- 576000- 576000- 576000- 652800- 0- 0- 0- 0- 0- 0],[0- 1- 1- 1- 1- 1- 1- 0],[0- 576000- 576000- 576000- 576000- 576000- 652800- 0],            32.64170010691823,991.6163317777178,3.83695e+11,8.5072e-11,0,0
202020-3-3,[2- 0- 2- 0- 2- 0- 3- 0- 0- 3- 0- 0- 0],[1363200- 0- 1363200- 0- 1363200- 0- 2208000- 0- 0- 2400000- 0- 0- 0],[2- 0- 2- 0- 2- 0- 3- 3],[1363200- 0- 1363200- 0- 1363200- 0- 2208000- 2400000],            83.50940706004823,2392.609350496944,9.80366e+11,8.51819e-11,0,0
111111-1-3,[1- 1- 1- 1- 1- 1- 1- 0- 0- 3- 0- 0- 0],[576000- 576000- 576000- 576000- 576000- 576000- 652800- 0- 0- 2400000- 0- 0- 0],[1- 1- 1- 1- 1- 1- 1- 3],[576000- 576000- 576000- 576000- 576000- 576000- 652800- 2400000],            74.45417223065692,2142.0763457224084,9.68531e+11,7.68733e-11,0,0
111100-3-0,[1- 1- 1- 1- 0- 0- 3- 0- 0- 0- 0- 0- 0],[576000- 576000- 576000- 576000- 0- 0- 2208000- 0- 0- 0- 0- 0- 0],[1- 1- 1- 1- 0- 0- 3- 0],[576000- 576000- 576000- 576000- 0- 0- 2208000- 0],            51.769595901132256,1537.26076929036,6.47859e+11,7.99087e-11,0,0
303003-3-0,[3- 0- 3- 0- 0- 3- 3- 0- 0- 0- 0- 0- 0],[1804800- 0- 1804800- 0- 0- 1804800- 2208000- 0- 0- 0- 0- 0- 0],[3- 0- 3- 0- 0- 3- 3- 0],[1804800- 0- 1804800- 0- 0- 1804800- 2208000- 0],            68.5685659400938,2000.1036965307453,8.7309e+11,7.85355e-11,0,0
