configurations,generic format,exact frequency,google pixel format,exact frequencies,phone energy,phone power,workload,energy by workload,really tested configurations,generic format,exact frequency,google pixel format,exact frequencies,
223230-1-3,[2- 2- 3- 2- 3- 0- 1- 0- 0- 3- 0- 0- 0],[1363200- 1363200- 1804800- 1363200- 1804800- 0- 0- 0- 0- 2400000- 0- 0- 0],[2- 2- 3- 2- 3- 0- 1- 3], [1363200- 1363200- 1804800- 1363200- 1804800- 0- 652800- 2400000], 74.43416393210141,  2139.0096588696842, 9.34178e+11, 7.96788e-11, 333330-1-3, [3- 3- 3- 3- 3- 0- 1- 0- 0- 3- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 1804800- 0- 0- 0- 0- 2400000- 0- 0- 0], [3- 3- 3- 3- 3- 0- 1- 3], [1804800- 1804800- 1804800- 1804800- 1804800- 0- 652800- 2400000] 
320132-0-3,[3- 2- 0- 1- 3- 2- 0- 0- 0- 3- 0- 0- 0],[1804800- 1363200- 0- 576000- 1804800- 1363200- 0- 0- 0- 2400000- 0- 0- 0],[3- 2- 0- 1- 3- 2- 0- 3], [1804800- 1363200- 0- 576000- 1804800- 1363200- 0- 2400000], 73.62693555372604,  2129.7133533464685, 1.018e+12, 7.23251e-11, 220222-0-3, [2- 2- 0- 2- 2- 2- 0- 0- 0- 3- 0- 0- 0],[1363200- 1363200- 0- 1363200- 1363200- 1363200- 0- 0- 0- 2400000- 0- 0- 0], [2- 2- 0- 2- 2- 2- 0- 3], [1363200- 1363200- 0- 1363200- 1363200- 1363200- 0- 2400000] 
121333-0-2,[1- 2- 1- 3- 3- 3- 0- 0- 0- 2- 0- 0- 0],[576000- 1363200- 576000- 1804800- 1804800- 1804800- 0- 0- 0- 1766400- 0- 0- 0],[1- 2- 1- 3- 3- 3- 0- 2], [576000- 1363200- 576000- 1804800- 1804800- 1804800- 0- 1766400], 76.85298501974917,  2213.881642015374, 1.13369e+12, 6.77901e-11, 333333-0-2, [3- 3- 3- 3- 3- 3- 0- 0- 0- 2- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 1804800- 1804800- 0- 0- 0- 1766400- 0- 0- 0], [3- 3- 3- 3- 3- 3- 0- 2], [1804800- 1804800- 1804800- 1804800- 1804800- 1804800- 0- 1766400] 
332201-3-2,[3- 3- 2- 2- 0- 1- 3- 0- 0- 2- 0- 0- 0],[1804800- 1804800- 1363200- 1363200- 0- 576000- 0- 0- 0- 1766400- 0- 0- 0],[3- 3- 2- 2- 0- 1- 3- 2], [1804800- 1804800- 1363200- 1363200- 0- 576000- 2208000- 1766400], 78.98892594686254,  2270.857627031937, 1.13716e+12, 6.94616e-11, 111101-3-2, [1- 1- 1- 1- 0- 1- 3- 0- 0- 2- 0- 0- 0],[576000- 576000- 576000- 576000- 0- 576000- 0- 0- 0- 1766400- 0- 0- 0], [1- 1- 1- 1- 0- 1- 3- 2], [576000- 576000- 576000- 576000- 0- 576000- 2208000- 1766400] 
321003-3-1,[3- 2- 1- 0- 0- 3- 3- 0- 0- 1- 0- 0- 0],[1804800- 1363200- 576000- 0- 0- 1804800- 0- 0- 0- 806400- 0- 0- 0],[3- 2- 1- 0- 0- 3- 3- 1], [1804800- 1363200- 576000- 0- 0- 1804800- 2208000- 806400], 71.45892509072699,  2082.514481355215, 1.0539e+12, 6.78043e-11, 333003-3-1, [3- 3- 3- 0- 0- 3- 3- 0- 0- 1- 0- 0- 0],[1804800- 1804800- 1804800- 0- 0- 1804800- 0- 0- 0- 806400- 0- 0- 0], [3- 3- 3- 0- 0- 3- 3- 1], [1804800- 1804800- 1804800- 0- 0- 1804800- 2208000- 806400] 
231021-2-3,[2- 3- 1- 0- 2- 1- 2- 0- 0- 3- 0- 0- 0],[1363200- 1804800- 576000- 0- 1363200- 576000- 0- 0- 0- 2400000- 0- 0- 0],[2- 3- 1- 0- 2- 1- 2- 3], [1363200- 1804800- 576000- 0- 1363200- 576000- 1478400- 2400000], 79.66681688807911,  2300.4906041598515, 1.1342e+12, 7.02405e-11, 111011-2-3, [1- 1- 1- 0- 1- 1- 2- 0- 0- 3- 0- 0- 0],[576000- 576000- 576000- 0- 576000- 576000- 0- 0- 0- 2400000- 0- 0- 0], [1- 1- 1- 0- 1- 1- 2- 3], [576000- 576000- 576000- 0- 576000- 576000- 1478400- 2400000] 
333233-1-3,[3- 3- 3- 2- 3- 3- 1- 0- 0- 3- 0- 0- 0],[1804800- 1804800- 1804800- 1363200- 1804800- 1804800- 0- 0- 0- 2400000- 0- 0- 0],[3- 3- 3- 2- 3- 3- 1- 3], [1804800- 1804800- 1804800- 1363200- 1804800- 1804800- 652800- 2400000], 86.40713429401492,  2462.04893036855, 1.28895e+12, 6.70368e-11, 333333-1-3, [3- 3- 3- 3- 3- 3- 1- 0- 0- 3- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 1804800- 1804800- 0- 0- 0- 2400000- 0- 0- 0], [3- 3- 3- 3- 3- 3- 1- 3], [1804800- 1804800- 1804800- 1804800- 1804800- 1804800- 652800- 2400000] 
121130-2-3,[1- 2- 1- 1- 3- 0- 2- 0- 0- 3- 0- 0- 0],[576000- 1363200- 576000- 576000- 1804800- 0- 0- 0- 0- 2400000- 0- 0- 0],[1- 2- 1- 1- 3- 0- 2- 3], [576000- 1363200- 576000- 576000- 1804800- 0- 1478400- 2400000], 78.84746341771039,  2262.2985777514086, 1.1231e+12, 7.02052e-11, 333330-2-3, [3- 3- 3- 3- 3- 0- 2- 0- 0- 3- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 1804800- 0- 0- 0- 0- 2400000- 0- 0- 0], [3- 3- 3- 3- 3- 0- 2- 3], [1804800- 1804800- 1804800- 1804800- 1804800- 0- 1478400- 2400000] 
111212-0-1,[1- 1- 1- 2- 1- 2- 0- 0- 0- 1- 0- 0- 0],[576000- 576000- 576000- 1363200- 576000- 1363200- 0- 0- 0- 806400- 0- 0- 0],[1- 1- 1- 2- 1- 2- 0- 1], [576000- 576000- 576000- 1363200- 576000- 1363200- 0- 806400], 52.24843908649111,  1537.6927008765404, 8.18911e+11, 6.38023e-11, 222222-0-1, [2- 2- 2- 2- 2- 2- 0- 0- 0- 1- 0- 0- 0],[1363200- 1363200- 1363200- 1363200- 1363200- 1363200- 0- 0- 0- 806400- 0- 0- 0], [2- 2- 2- 2- 2- 2- 0- 1], [1363200- 1363200- 1363200- 1363200- 1363200- 1363200- 0- 806400] 
323111-1-1,[3- 2- 3- 1- 1- 1- 1- 0- 0- 1- 0- 0- 0],[1804800- 1363200- 1804800- 576000- 576000- 576000- 0- 0- 0- 806400- 0- 0- 0],[3- 2- 3- 1- 1- 1- 1- 1], [1804800- 1363200- 1804800- 576000- 576000- 576000- 652800- 806400], 40.838573735993684,  1240.0445858863009, 6.50531e+11, 6.27773e-11, 111111-1-1, [1- 1- 1- 1- 1- 1- 1- 0- 0- 1- 0- 0- 0],[576000- 576000- 576000- 576000- 576000- 576000- 0- 0- 0- 806400- 0- 0- 0], [1- 1- 1- 1- 1- 1- 1- 1], [576000- 576000- 576000- 576000- 576000- 576000- 652800- 806400] 
023013-1-3,[0- 2- 3- 0- 1- 3- 1- 0- 0- 3- 0- 0- 0],[0- 1363200- 1804800- 0- 576000- 1804800- 0- 0- 0- 2400000- 0- 0- 0],[0- 2- 3- 0- 1- 3- 1- 3], [0- 1363200- 1804800- 0- 576000- 1804800- 652800- 2400000], 87.73797792788814,  2515.6311910320933, 1.14797e+12, 7.64288e-11, 033033-1-3, [0- 3- 3- 0- 3- 3- 1- 0- 0- 3- 0- 0- 0],[0- 1804800- 1804800- 0- 1804800- 1804800- 0- 0- 0- 2400000- 0- 0- 0], [0- 3- 3- 0- 3- 3- 1- 3], [0- 1804800- 1804800- 0- 1804800- 1804800- 652800- 2400000] 
302113-1-0,[3- 0- 2- 1- 1- 3- 1- 0- 0- 0- 0- 0- 0],[1804800- 0- 1363200- 576000- 576000- 1804800- 0- 0- 0- 0- 0- 0- 0],[3- 0- 2- 1- 1- 3- 1- 0], [1804800- 0- 1363200- 576000- 576000- 1804800- 652800- 0], 64.25089221017343,  1886.5908962422202, 8.37972e+11, 7.66743e-11, 303333-1-0, [3- 0- 3- 3- 3- 3- 1- 0- 0- 0- 0- 0- 0],[1804800- 0- 1804800- 1804800- 1804800- 1804800- 0- 0- 0- 0- 0- 0- 0], [3- 0- 3- 3- 3- 3- 1- 0], [1804800- 0- 1804800- 1804800- 1804800- 1804800- 652800- 0] 
100222-1-1,[1- 0- 0- 2- 2- 2- 1- 0- 0- 1- 0- 0- 0],[576000- 0- 0- 1363200- 1363200- 1363200- 0- 0- 0- 806400- 0- 0- 0],[1- 0- 0- 2- 2- 2- 1- 1], [576000- 0- 0- 1363200- 1363200- 1363200- 652800- 806400], 49.814270279446845,  1478.9925054822234, 7.92233e+11, 6.28783e-11, 200222-1-1, [2- 0- 0- 2- 2- 2- 1- 0- 0- 1- 0- 0- 0],[1363200- 0- 0- 1363200- 1363200- 1363200- 0- 0- 0- 806400- 0- 0- 0], [2- 0- 0- 2- 2- 2- 1- 1], [1363200- 0- 0- 1363200- 1363200- 1363200- 652800- 806400] 
213232-1-3,[2- 1- 3- 2- 3- 2- 1- 0- 0- 3- 0- 0- 0],[1363200- 576000- 1804800- 1363200- 1804800- 1363200- 0- 0- 0- 2400000- 0- 0- 0],[2- 1- 3- 2- 3- 2- 1- 3], [1363200- 576000- 1804800- 1363200- 1804800- 1363200- 652800- 2400000], 89.21276593255729,  2532.5929157762052, 1.29558e+12, 6.88593e-11, 222222-1-3, [2- 2- 2- 2- 2- 2- 1- 0- 0- 3- 0- 0- 0],[1363200- 1363200- 1363200- 1363200- 1363200- 1363200- 0- 0- 0- 2400000- 0- 0- 0], [2- 2- 2- 2- 2- 2- 1- 3], [1363200- 1363200- 1363200- 1363200- 1363200- 1363200- 652800- 2400000] 
312333-1-1,[3- 1- 2- 3- 3- 3- 1- 0- 0- 1- 0- 0- 0],[1804800- 576000- 1363200- 1804800- 1804800- 1804800- 0- 0- 0- 806400- 0- 0- 0],[3- 1- 2- 3- 3- 3- 1- 1], [1804800- 576000- 1363200- 1804800- 1804800- 1804800- 652800- 806400], 63.73792434520371,  1878.3889875869074, 1.06414e+12, 5.98962e-11, 333333-1-1, [3- 3- 3- 3- 3- 3- 1- 0- 0- 1- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 1804800- 1804800- 0- 0- 0- 806400- 0- 0- 0], [3- 3- 3- 3- 3- 3- 1- 1], [1804800- 1804800- 1804800- 1804800- 1804800- 1804800- 652800- 806400] 
333022-2-2,[3- 3- 3- 0- 2- 2- 2- 0- 0- 2- 0- 0- 0],[1804800- 1804800- 1804800- 0- 1363200- 1363200- 0- 0- 0- 1766400- 0- 0- 0],[3- 3- 3- 0- 2- 2- 2- 2], [1804800- 1804800- 1804800- 0- 1363200- 1363200- 1478400- 1766400], 91.10203171728844,  2593.654842672242, 1.41014e+12, 6.4605e-11, 222022-2-2, [2- 2- 2- 0- 2- 2- 2- 0- 0- 2- 0- 0- 0],[1363200- 1363200- 1363200- 0- 1363200- 1363200- 0- 0- 0- 1766400- 0- 0- 0], [2- 2- 2- 0- 2- 2- 2- 2], [1363200- 1363200- 1363200- 0- 1363200- 1363200- 1478400- 1766400] 
021323-1-3,[0- 2- 1- 3- 2- 3- 1- 0- 0- 3- 0- 0- 0],[0- 1363200- 576000- 1804800- 1363200- 1804800- 0- 0- 0- 2400000- 0- 0- 0],[0- 2- 1- 3- 2- 3- 1- 3], [0- 1363200- 576000- 1804800- 1363200- 1804800- 652800- 2400000], 82.92589585237724,  2386.456438152684, 1.19939e+12, 6.91401e-11, 033333-1-3, [0- 3- 3- 3- 3- 3- 1- 0- 0- 3- 0- 0- 0],[0- 1804800- 1804800- 1804800- 1804800- 1804800- 0- 0- 0- 2400000- 0- 0- 0], [0- 3- 3- 3- 3- 3- 1- 3], [0- 1804800- 1804800- 1804800- 1804800- 1804800- 652800- 2400000] 
131023-1-3,[1- 3- 1- 0- 2- 3- 1- 0- 0- 3- 0- 0- 0],[576000- 1804800- 576000- 0- 1363200- 1804800- 0- 0- 0- 2400000- 0- 0- 0],[1- 3- 1- 0- 2- 3- 1- 3], [576000- 1804800- 576000- 0- 1363200- 1804800- 652800- 2400000], 83.48198615501106,  2396.6353794599895, 1.20194e+12, 6.9456e-11, 333033-1-3, [3- 3- 3- 0- 3- 3- 1- 0- 0- 3- 0- 0- 0],[1804800- 1804800- 1804800- 0- 1804800- 1804800- 0- 0- 0- 2400000- 0- 0- 0], [3- 3- 3- 0- 3- 3- 1- 3], [1804800- 1804800- 1804800- 0- 1804800- 1804800- 652800- 2400000] 
300212-3-2,[3- 0- 0- 2- 1- 2- 3- 0- 0- 2- 0- 0- 0],[1804800- 0- 0- 1363200- 576000- 1363200- 0- 0- 0- 1766400- 0- 0- 0],[3- 0- 0- 2- 1- 2- 3- 2], [1804800- 0- 0- 1363200- 576000- 1363200- 2208000- 1766400], 89.22173143973053,  2548.8343694924056, 1.31788e+12, 6.7701e-11, 200222-3-2, [2- 0- 0- 2- 2- 2- 3- 0- 0- 2- 0- 0- 0],[1363200- 0- 0- 1363200- 1363200- 1363200- 0- 0- 0- 1766400- 0- 0- 0], [2- 0- 0- 2- 2- 2- 3- 2], [1363200- 0- 0- 1363200- 1363200- 1363200- 2208000- 1766400] 
131110-2-0,[1- 3- 1- 1- 1- 0- 2- 0- 0- 0- 0- 0- 0],[576000- 1804800- 576000- 576000- 576000- 0- 0- 0- 0- 0- 0- 0- 0],[1- 3- 1- 1- 1- 0- 2- 0], [576000- 1804800- 576000- 576000- 576000- 0- 1478400- 0], 45.93145920255071,  1355.446887672499, 6.21287e+11, 7.39295e-11, 111110-2-0, [1- 1- 1- 1- 1- 0- 2- 0- 0- 0- 0- 0- 0],[576000- 576000- 576000- 576000- 576000- 0- 0- 0- 0- 0- 0- 0- 0], [1- 1- 1- 1- 1- 0- 2- 0], [576000- 576000- 576000- 576000- 576000- 0- 1478400- 0] 
000011-3-0,[0- 0- 0- 0- 1- 1- 3- 0- 0- 0- 0- 0- 0],[0- 0- 0- 0- 576000- 576000- 0- 0- 0- 0- 0- 0- 0],[0- 0- 0- 0- 1- 1- 3- 0], [0- 0- 0- 0- 576000- 576000- 2208000- 0], 53.28388273452391,  1572.723721793731, 5.79951e+11, 9.18765e-11, 000011-3-0, [0- 0- 0- 0- 1- 1- 3- 0- 0- 0- 0- 0- 0],[0- 0- 0- 0- 576000- 576000- 0- 0- 0- 0- 0- 0- 0], [0- 0- 0- 0- 1- 1- 3- 0], [0- 0- 0- 0- 576000- 576000- 2208000- 0] 
212001-1-2,[2- 1- 2- 0- 0- 1- 1- 0- 0- 2- 0- 0- 0],[1363200- 576000- 1363200- 0- 0- 576000- 0- 0- 0- 1766400- 0- 0- 0],[2- 1- 2- 0- 0- 1- 1- 2], [1363200- 576000- 1363200- 0- 0- 576000- 652800- 1766400], 63.39311214039606,  1851.6701916655518, 8.39092e+11, 7.55497e-11, 111001-1-2, [1- 1- 1- 0- 0- 1- 1- 0- 0- 2- 0- 0- 0],[576000- 576000- 576000- 0- 0- 576000- 0- 0- 0- 1766400- 0- 0- 0], [1- 1- 1- 0- 0- 1- 1- 2], [576000- 576000- 576000- 0- 0- 576000- 652800- 1766400] 
231113-3-2,[2- 3- 1- 1- 1- 3- 3- 0- 0- 2- 0- 0- 0],[1363200- 1804800- 576000- 576000- 576000- 1804800- 0- 0- 0- 1766400- 0- 0- 0],[2- 3- 1- 1- 1- 3- 3- 2], [1363200- 1804800- 576000- 576000- 576000- 1804800- 2208000- 1766400], 101.44390963131458,  2859.5424266919995, 1.56029e+12, 6.50161e-11, 333333-3-2, [3- 3- 3- 3- 3- 3- 3- 0- 0- 2- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 1804800- 1804800- 0- 0- 0- 1766400- 0- 0- 0], [3- 3- 3- 3- 3- 3- 3- 2], [1804800- 1804800- 1804800- 1804800- 1804800- 1804800- 2208000- 1766400] 
011022-3-3,[0- 1- 1- 0- 2- 2- 3- 0- 0- 3- 0- 0- 0],[0- 576000- 576000- 0- 1363200- 1363200- 0- 0- 0- 2400000- 0- 0- 0],[0- 1- 1- 0- 2- 2- 3- 3], [0- 576000- 576000- 0- 1363200- 1363200- 2208000- 2400000], 88.0748025631995,  2511.1853246800406, 1.28161e+12, 6.8722e-11, 022022-3-3, [0- 2- 2- 0- 2- 2- 3- 0- 0- 3- 0- 0- 0],[0- 1363200- 1363200- 0- 1363200- 1363200- 0- 0- 0- 2400000- 0- 0- 0], [0- 2- 2- 0- 2- 2- 3- 3], [0- 1363200- 1363200- 0- 1363200- 1363200- 2208000- 2400000] 
032222-0-2,[0- 3- 2- 2- 2- 2- 0- 0- 0- 2- 0- 0- 0],[0- 1804800- 1363200- 1363200- 1363200- 1363200- 0- 0- 0- 1766400- 0- 0- 0],[0- 3- 2- 2- 2- 2- 0- 2], [0- 1804800- 1363200- 1363200- 1363200- 1363200- 0- 1766400], 69.37565973641902,  2011.1968782229953, 9.8833e+11, 7.01948e-11, 022222-0-2, [0- 2- 2- 2- 2- 2- 0- 0- 0- 2- 0- 0- 0],[0- 1363200- 1363200- 1363200- 1363200- 1363200- 0- 0- 0- 1766400- 0- 0- 0], [0- 2- 2- 2- 2- 2- 0- 2], [0- 1363200- 1363200- 1363200- 1363200- 1363200- 0- 1766400] 
010203-1-2,[0- 1- 0- 2- 0- 3- 1- 0- 0- 2- 0- 0- 0],[0- 576000- 0- 1363200- 0- 1804800- 0- 0- 0- 1766400- 0- 0- 0],[0- 1- 0- 2- 0- 3- 1- 2], [0- 576000- 0- 1363200- 0- 1804800- 652800- 1766400], 76.53052030248016,  2207.7705666142892, 1.00414e+12, 7.6215e-11, 030303-1-2, [0- 3- 0- 3- 0- 3- 1- 0- 0- 2- 0- 0- 0],[0- 1804800- 0- 1804800- 0- 1804800- 0- 0- 0- 1766400- 0- 0- 0], [0- 3- 0- 3- 0- 3- 1- 2], [0- 1804800- 0- 1804800- 0- 1804800- 652800- 1766400] 
013332-2-3,[0- 1- 3- 3- 3- 2- 2- 0- 0- 3- 0- 0- 0],[0- 576000- 1804800- 1804800- 1804800- 1363200- 0- 0- 0- 2400000- 0- 0- 0],[0- 1- 3- 3- 3- 2- 2- 3], [0- 576000- 1804800- 1804800- 1804800- 1363200- 1478400- 2400000], 95.11984019839312,  2688.204329270738, 1.42093e+12, 6.6942e-11, 022222-2-3, [0- 2- 2- 2- 2- 2- 2- 0- 0- 3- 0- 0- 0],[0- 1363200- 1363200- 1363200- 1363200- 1363200- 0- 0- 0- 2400000- 0- 0- 0], [0- 2- 2- 2- 2- 2- 2- 3], [0- 1363200- 1363200- 1363200- 1363200- 1363200- 1478400- 2400000] 
301301-3-0,[3- 0- 1- 3- 0- 1- 3- 0- 0- 0- 0- 0- 0],[1804800- 0- 576000- 1804800- 0- 576000- 0- 0- 0- 0- 0- 0- 0],[3- 0- 1- 3- 0- 1- 3- 0], [1804800- 0- 576000- 1804800- 0- 576000- 2208000- 0], 51.17451467754853,  1498.8832859532831, 6.47651e+11, 7.90156e-11, 101101-3-0, [1- 0- 1- 1- 0- 1- 3- 0- 0- 0- 0- 0- 0],[576000- 0- 576000- 576000- 0- 576000- 0- 0- 0- 0- 0- 0- 0], [1- 0- 1- 1- 0- 1- 3- 0], [576000- 0- 576000- 576000- 0- 576000- 2208000- 0] 
000302-2-0,[0- 0- 0- 3- 0- 2- 2- 0- 0- 0- 0- 0- 0],[0- 0- 0- 1804800- 0- 1363200- 0- 0- 0- 0- 0- 0- 0],[0- 0- 0- 3- 0- 2- 2- 0], [0- 0- 0- 1804800- 0- 1363200- 1478400- 0], 45.81348523547173,  1369.599934375317, 5.95795e+11, 7.68947e-11, 000202-2-0, [0- 0- 0- 2- 0- 2- 2- 0- 0- 0- 0- 0- 0],[0- 0- 0- 1363200- 0- 1363200- 0- 0- 0- 0- 0- 0- 0], [0- 0- 0- 2- 0- 2- 2- 0], [0- 0- 0- 1363200- 0- 1363200- 1478400- 0] 
113011-0-3,[1- 1- 3- 0- 1- 1- 0- 0- 0- 3- 0- 0- 0],[576000- 576000- 1804800- 0- 576000- 576000- 0- 0- 0- 2400000- 0- 0- 0],[1- 1- 3- 0- 1- 1- 0- 3], [576000- 576000- 1804800- 0- 576000- 576000- 0- 2400000], 69.72901800554702,  2037.4306630339502, 7.94369e+11, 8.77791e-11, 111011-0-3, [1- 1- 1- 0- 1- 1- 0- 0- 0- 3- 0- 0- 0],[576000- 576000- 576000- 0- 576000- 576000- 0- 0- 0- 2400000- 0- 0- 0], [1- 1- 1- 0- 1- 1- 0- 3], [576000- 576000- 576000- 0- 576000- 576000- 0- 2400000] 
