configurations,generic format,exact frequency,google pixel format,exact frequencies,phone energy,phone power,workload,energy by workload,starting cc_info,ending cc_info
222200-0-0,[2- 2- 2- 2- 0- 0- 0- 0- 0- 0- 0- 0- 0],[1363200- 1363200- 1363200- 1363200- 0- 0- 0- 0- 0- 0- 0- 0- 0],[2- 2- 2- 2- 0- 0- 0- 0],[1363200- 1363200- 1363200- 1363200- 0- 0- 0- 0],27.719236996803378,833.9333310003042,1.96399e+11,1.41137e-10,0,0
222200-0-0,[2- 2- 2- 2- 0- 0- 0- 0- 0- 0- 0- 0- 0],[1363200- 1363200- 1363200- 1363200- 0- 0- 0- 0- 0- 0- 0- 0- 0],[2- 2- 2- 2- 0- 0- 0- 0],[1363200- 1363200- 1363200- 1363200- 0- 0- 0- 0],26.902152031823057,814.2141311306015,1.96287e+11,1.37055e-10,0,0
222222-0-0,[2- 2- 2- 2- 2- 2- 0- 0- 0- 0- 0- 0- 0],[1363200- 1363200- 1363200- 1363200- 1363200- 1363200- 0- 0- 0- 0- 0- 0- 0],[2- 2- 2- 2- 2- 2- 0- 0],[1363200- 1363200- 1363200- 1363200- 1363200- 1363200- 0- 0],42.290088516604804,1261.1308297844835,7.20705e+11,5.86788e-11,0,0
222222-0-0,[2- 2- 2- 2- 2- 2- 0- 0- 0- 0- 0- 0- 0],[1363200- 1363200- 1363200- 1363200- 1363200- 1363200- 0- 0- 0- 0- 0- 0- 0],[2- 2- 2- 2- 2- 2- 0- 0],[1363200- 1363200- 1363200- 1363200- 1363200- 1363200- 0- 0],43.38696094169597,1294.8150272712505,7.19372e+11,6.03123e-11,0,0
222222-0-0,[2- 2- 2- 2- 2- 2- 0- 0- 0- 0- 0- 0- 0],[1363200- 1363200- 1363200- 1363200- 1363200- 1363200- 0- 0- 0- 0- 0- 0- 0],[2- 2- 2- 2- 2- 2- 0- 0],[1363200- 1363200- 1363200- 1363200- 1363200- 1363200- 0- 0],42.94657362198679,1267.6132418524728,7.1852e+11,5.97709e-11,0,0
022200-0-0,[0- 2- 2- 2- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 1363200- 1363200- 1363200- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 2- 2- 2- 0- 0- 0- 0],[0- 1363200- 1363200- 1363200- 0- 0- 0- 0],25.7553462250189,782.2472536305605,1.45953e+11,1.76463e-10,0,0
022200-0-0,[0- 2- 2- 2- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 1363200- 1363200- 1363200- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 2- 2- 2- 0- 0- 0- 0],[0- 1363200- 1363200- 1363200- 0- 0- 0- 0],26.950046996342827,814.302802195264,1.44537e+11,1.86458e-10,0,0
022200-0-0,[0- 2- 2- 2- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 1363200- 1363200- 1363200- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 2- 2- 2- 0- 0- 0- 0],[0- 1363200- 1363200- 1363200- 0- 0- 0- 0],25.58880923822353,778.0225310675672,1.44444e+11,1.77154e-10,0,0
333300-0-0,[3- 3- 3- 3- 0- 0- 0- 0- 0- 0- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 0- 0- 0- 0- 0- 0- 0- 0- 0],[3- 3- 3- 3- 0- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 0- 0- 0- 0],27.141113540599132,814.4076146745551,1.96641e+11,1.38024e-10,0,0
333300-0-0,[3- 3- 3- 3- 0- 0- 0- 0- 0- 0- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 0- 0- 0- 0- 0- 0- 0- 0- 0],[3- 3- 3- 3- 0- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 0- 0- 0- 0],27.142024084270616,812.7874670250787,1.94656e+11,1.39436e-10,0,0
333300-0-0,[3- 3- 3- 3- 0- 0- 0- 0- 0- 0- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 0- 0- 0- 0- 0- 0- 0- 0- 0],[3- 3- 3- 3- 0- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 0- 0- 0- 0],27.408548063479305,829.7333859693756,1.96284e+11,1.39637e-10,0,0
333333-0-0,[3- 3- 3- 3- 3- 3- 0- 0- 0- 0- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 1804800- 1804800- 0- 0- 0- 0- 0- 0- 0],[3- 3- 3- 3- 3- 3- 0- 0],[1804800- 1804800- 1804800- 1804800- 1804800- 1804800- 0- 0],64.12128191842427,1858.173839951898,9.66398e+11,6.63508e-11,0,0
333333-0-0,[3- 3- 3- 3- 3- 3- 0- 0- 0- 0- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 1804800- 1804800- 0- 0- 0- 0- 0- 0- 0],[3- 3- 3- 3- 3- 3- 0- 0],[1804800- 1804800- 1804800- 1804800- 1804800- 1804800- 0- 0],64.05079943868373,1869.3411078253823,9.66089e+11,6.62991e-11,0,0
333333-0-0,[3- 3- 3- 3- 3- 3- 0- 0- 0- 0- 0- 0- 0],[1804800- 1804800- 1804800- 1804800- 1804800- 1804800- 0- 0- 0- 0- 0- 0- 0],[3- 3- 3- 3- 3- 3- 0- 0],[1804800- 1804800- 1804800- 1804800- 1804800- 1804800- 0- 0],64.89714561829186,1885.9813844910468,9.64908e+11,6.72573e-11,0,0
033300-0-0,[0- 3- 3- 3- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 1804800- 1804800- 1804800- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 3- 3- 3- 0- 0- 0- 0],[0- 1804800- 1804800- 1804800- 0- 0- 0- 0],25.77397529754107,781.1176314657324,1.4575e+11,1.76837e-10,0,0
033300-0-0,[0- 3- 3- 3- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 1804800- 1804800- 1804800- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 3- 3- 3- 0- 0- 0- 0],[0- 1804800- 1804800- 1804800- 0- 0- 0- 0],25.583430506658594,780.7237167739628,1.44199e+11,1.77418e-10,0,0
033300-0-0,[0- 3- 3- 3- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 1804800- 1804800- 1804800- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 3- 3- 3- 0- 0- 0- 0],[0- 1804800- 1804800- 1804800- 0- 0- 0- 0],26.88918050048753,808.0602527100533,1.43803e+11,1.86986e-10,0,0
444400-0-0,[4- 4- 4- 4- 0- 0- 0- 0- 0- 0- 0- 0- 0],[1804801- 1804801- 1804801- 1804801- 0- 0- 0- 0- 0- 0- 0- 0- 0],[4- 4- 4- 4- 0- 0- 0- 0],[1804801- 1804801- 1804801- 1804801- 0- 0- 0- 0],27.196829486933222,816.3474008391987,1.9669e+11,1.38273e-10,0,0
444400-0-0,[4- 4- 4- 4- 0- 0- 0- 0- 0- 0- 0- 0- 0],[1804801- 1804801- 1804801- 1804801- 0- 0- 0- 0- 0- 0- 0- 0- 0],[4- 4- 4- 4- 0- 0- 0- 0],[1804801- 1804801- 1804801- 1804801- 0- 0- 0- 0],27.154447419366626,818.3028505271066,1.96676e+11,1.38067e-10,0,0
444400-0-0,[4- 4- 4- 4- 0- 0- 0- 0- 0- 0- 0- 0- 0],[1804801- 1804801- 1804801- 1804801- 0- 0- 0- 0- 0- 0- 0- 0- 0],[4- 4- 4- 4- 0- 0- 0- 0],[1804801- 1804801- 1804801- 1804801- 0- 0- 0- 0],26.82793670485958,816.2731058790481,1.95159e+11,1.37467e-10,0,0
444444-0-0,[4- 4- 4- 4- 4- 4- 0- 0- 0- 0- 0- 0- 0],[1804801- 1804801- 1804801- 1804801- 1804801- 1804801- 0- 0- 0- 0- 0- 0- 0],[4- 4- 4- 4- 4- 4- 0- 0],[1804801- 1804801- 1804801- 1804801- 1804801- 1804801- 0- 0],63.858557281444774,1865.5721264122342,9.63443e+11,6.62816e-11,0,0
444444-0-0,[4- 4- 4- 4- 4- 4- 0- 0- 0- 0- 0- 0- 0],[1804801- 1804801- 1804801- 1804801- 1804801- 1804801- 0- 0- 0- 0- 0- 0- 0],[4- 4- 4- 4- 4- 4- 0- 0],[1804801- 1804801- 1804801- 1804801- 1804801- 1804801- 0- 0],64.36417875961006,1871.635943751226,9.63433e+11,6.68071e-11,0,0
444444-0-0,[4- 4- 4- 4- 4- 4- 0- 0- 0- 0- 0- 0- 0],[1804801- 1804801- 1804801- 1804801- 1804801- 1804801- 0- 0- 0- 0- 0- 0- 0],[4- 4- 4- 4- 4- 4- 0- 0],[1804801- 1804801- 1804801- 1804801- 1804801- 1804801- 0- 0],64.27275826622369,1874.2219925948834,9.6354e+11,6.67048e-11,0,0
044400-0-0,[0- 4- 4- 4- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 1804801- 1804801- 1804801- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 4- 4- 4- 0- 0- 0- 0],[0- 1804801- 1804801- 1804801- 0- 0- 0- 0],27.324985700023948,815.0871172611991,1.44583e+11,1.88992e-10,0,0
044400-0-0,[0- 4- 4- 4- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 1804801- 1804801- 1804801- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 4- 4- 4- 0- 0- 0- 0],[0- 1804801- 1804801- 1804801- 0- 0- 0- 0],26.41022515528702,802.5329016296546,1.4603e+11,1.80855e-10,0,0
044400-0-0,[0- 4- 4- 4- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 1804801- 1804801- 1804801- 0- 0- 0- 0- 0- 0- 0- 0- 0],[0- 4- 4- 4- 0- 0- 0- 0],[0- 1804801- 1804801- 1804801- 0- 0- 0- 0],26.166064556127832,795.2692885243446,1.44365e+11,1.81249e-10,0,0
